1541348499411,POST,1814,200
1541348501225,POST,246,200
1541348501472,POST,112,200
1541348501585,POST,160,200
1541348501745,POST,107,200
1541348501852,POST,174,200
1541348502026,POST,244,200
1541348502270,POST,137,200
1541348502407,POST,115,200
1541348502522,POST,116,200
1541348502638,POST,113,200
1541348502751,POST,113,200
1541348502864,POST,113,200
1541348502978,POST,118,200
1541348503096,POST,123,200
1541348503219,POST,107,200
1541348503326,POST,117,200
1541348503443,POST,220,200
1541348503663,POST,114,200
1541348503777,POST,120,200
1541348503897,POST,200,200
1541348504098,POST,136,200
1541348504234,POST,141,200
1541348504375,POST,109,200
1541348504484,POST,109,200
1541348504594,POST,1154,200
1541348505748,POST,118,200
1541348505866,POST,110,200
1541348505976,POST,116,200
1541348506092,POST,111,200
1541348506203,POST,144,200
1541348506347,POST,115,200
1541348506462,POST,115,200
1541348506577,POST,130,200
1541348506707,POST,161,200
1541348506868,POST,154,200
1541348507022,POST,107,200
1541348507129,POST,141,200
1541348507271,POST,150,200
1541348507421,POST,313,200
1541348507734,POST,119,200
1541348507853,POST,177,200
1541348508030,POST,117,200
1541348508147,POST,1225,200
1541348509372,POST,1499,200
1541348510871,POST,135,200
1541348511006,POST,112,200
1541348511118,POST,143,200
1541348511261,POST,109,200
1541348511370,POST,114,200
1541348511484,POST,885,200
1541348512369,POST,113,200
1541348512482,POST,194,200
1541348512676,POST,197,200
1541348512873,POST,122,200
1541348512995,POST,109,200
1541348513104,POST,110,200
1541348513214,POST,160,200
1541348513375,POST,116,200
1541348513491,POST,133,200
1541348513624,POST,111,200
1541348513735,POST,126,200
1541348513861,POST,110,200
1541348513971,POST,148,200
1541348514119,POST,148,200
1541348514267,POST,111,200
1541348514378,POST,138,200
1541348514516,POST,205,200
1541348514721,POST,125,200
1541348514846,POST,113,200
1541348514960,POST,111,200
1541348515071,POST,109,200
1541348515180,POST,125,200
1541348515305,POST,118,200
1541348515424,POST,169,200
1541348515593,POST,109,200
1541348515702,POST,107,200
1541348515809,POST,109,200
1541348515918,POST,121,200
1541348516039,POST,150,200
1541348516189,POST,113,200
1541348516302,POST,110,200
1541348516412,POST,134,200
1541348516546,POST,142,200
1541348516688,POST,382,200
1541348517070,POST,114,200
1541348517184,POST,187,200
1541348517371,POST,168,200
1541348517539,POST,125,200
1541348517664,POST,107,200
1541348517771,POST,108,200
1541348517879,POST,592,200
1541348518471,POST,409,200
1541348518880,POST,392,200
1541348519272,POST,111,200
1541348519383,POST,108,200
1541348519491,POST,109,200
1541348519600,POST,119,200
1541348519719,POST,111,200
1541348519830,POST,111,200
1541348499411,POST,765,200
1541348500176,POST,117,200
1541348500294,POST,112,200
1541348500406,POST,118,200
1541348500524,POST,647,200
1541348501171,POST,200,200
1541348501371,POST,111,200
1541348501482,POST,117,200
1541348501599,POST,1081,200
1541348502680,POST,110,200
1541348502790,POST,152,200
1541348502942,POST,121,200
1541348503063,POST,168,200
1541348503232,POST,110,200
1541348503342,POST,176,200
1541348503519,POST,110,200
1541348503629,POST,119,200
1541348503748,POST,221,200
1541348503970,POST,115,200
1541348504085,POST,183,200
1541348504268,POST,153,200
1541348504421,POST,149,200
1541348504570,POST,112,200
1541348504682,POST,1615,200
1541348506297,POST,112,200
1541348506409,POST,117,200
1541348506526,POST,116,200
1541348506642,POST,2129,200
1541348508771,POST,117,200
1541348508888,POST,183,200
1541348509071,POST,147,200
1541348509218,POST,152,200
1541348509371,POST,1603,200
1541348510974,POST,109,200
1541348511083,POST,136,200
1541348511219,POST,115,200
1541348511334,POST,133,200
1541348511467,POST,166,200
1541348511633,POST,112,200
1541348511745,POST,726,200
1541348512471,POST,111,200
1541348512583,POST,119,200
1541348512702,POST,128,200
1541348512830,POST,119,200
1541348512950,POST,111,200
1541348513061,POST,110,200
1541348513171,POST,110,200
1541348513281,POST,138,200
1541348513419,POST,165,200
1541348513584,POST,110,200
1541348513694,POST,114,200
1541348513808,POST,1164,200
1541348514972,POST,316,200
1541348515288,POST,182,200
1541348515470,POST,157,200
1541348515627,POST,110,200
1541348515737,POST,136,200
1541348515873,POST,161,200
1541348516034,POST,117,200
1541348516152,POST,106,200
1541348516258,POST,113,200
1541348516372,POST,128,200
1541348516500,POST,118,200
1541348516618,POST,151,200
1541348516769,POST,217,200
1541348516986,POST,107,200
1541348517093,POST,118,200
1541348517211,POST,117,200
1541348517328,POST,114,200
1541348517442,POST,128,200
1541348517570,POST,165,200
1541348517735,POST,111,200
1541348517846,POST,113,200
1541348517959,POST,109,200
1541348518068,POST,155,200
1541348518223,POST,120,200
1541348518343,POST,128,200
1541348518471,POST,111,200
1541348518582,POST,394,200
1541348518976,POST,112,200
1541348519088,POST,107,200
